Branch,Client,balance_account,balance
19141,84460,3317,42499889
19142,84461,3317,42514832.59
19143,84462,3317,42529776.17
19144,84463,3317,42544719.76
19145,84464,3317,42559663.34
19146,84465,3317,42574606.93
19147,84466,3317,42589550.51
19148,84467,3317,42604494.09
19149,84468,3317,42619437.68
19150,84469,3317,42634381.26
19151,84470,3317,42649324.85
19152,84471,3317,42664268.43
19153,84472,3317,42679212.02
19154,84473,3317,42694155.6
19155,84474,3317,42709099.19
19156,84475,3317,42724042.77
19157,84476,3317,42738986.35
19158,84477,3317,42753929.94
19159,84478,3317,42768873.52
19160,84479,3317,42783817.11
19161,84480,3317,42798760.69
19162,84481,3317,42813704.28
19163,84482,3317,42828647.86
19164,84483,3317,42843591.45
19165,84484,3317,42858535.03
19166,84485,3317,42873478.61
19167,84486,3317,42888422.2
19168,84487,3317,42903365.78
19169,84488,3317,42918309.37
19170,84489,3317,42933252.95
19171,84490,3317,42948196.54
19172,84491,3317,42963140.12
19173,84492,3317,42978083.71
19174,84493,3317,42993027.29
19175,84494,3317,43007970.87
19176,84495,3317,43022914.46
19177,84496,3317,43037858.04
19178,84497,3317,43052801.63
19179,84498,3317,43067745.21
19180,84499,3317,43082688.8
19181,84500,3317,43097632.38
19182,84501,3317,43112575.97
19183,84502,3317,43127519.55
19184,84503,3317,43142463.13
19185,84504,3317,43157406.72
19186,84505,3317,43172350.3
19187,84506,3317,43187293.89
19188,84507,3317,43202237.47
19189,84508,3317,43217181.06
19190,84509,3317,43232124.64
19191,84510,3317,43247068.23
19192,84511,3317,43262011.81
19193,84512,3317,43276955.4
19194,84513,3317,43291898.98
19195,84514,3317,43306842.56
19196,84515,3317,43321786.15
19197,84516,3317,43336729.73
19198,84517,3317,43351673.32
19199,84518,3317,43366616.9
19200,84519,3317,43381560.49
19201,84520,3317,43396504.07
19202,84521,3317,43411447.66
19203,84522,3317,43426391.24
19204,84523,3317,43441334.82
19205,84524,3317,43456278.41
19206,84525,3317,43471221.99
19207,84526,3317,43486165.58
19208,84527,3317,43501109.16
19209,84528,3317,43516052.75
19210,84529,3317,43530996.33
19211,84530,3317,43545939.92
19212,84531,3317,43560883.5
19213,84532,3317,43575827.08
19214,84533,3317,43590770.67
19215,84534,3317,43605714.25
19216,84535,3317,43620657.84
19217,84536,3317,43635601.42
19218,84537,3317,43650545.01
19219,84538,3317,43665488.59
19220,84539,3317,43680432.18
19221,84540,3317,43695375.76
19222,84541,3317,43710319.34
19223,84542,3317,43725262.93
19224,84543,3317,43740206.51
19225,84544,3317,43755150.1
19226,84545,3317,43770093.68
19227,84546,3317,43785037.27
19228,84547,3317,43799980.85
19229,84548,3317,43814924.44
19230,84549,3317,43829868.02
19231,84550,3317,43844811.6
19232,84551,3317,43859755.19
19233,84552,3317,43874698.77
19234,84553,3317,43889642.36
19235,84554,3317,43904585.94
19236,84555,3317,43919529.53
19237,84556,3317,43934473.11
19238,84557,3317,43949416.7
19239,84558,3317,43964360.28
19240,84559,3317,43979303.86
19241,84560,3317,43994247.45
19242,84561,3317,44009191.03
19243,84562,3317,44024134.62
19244,84563,3317,44039078.2
19245,84564,3317,44054021.79
19246,84565,3317,44068965.37
19247,84566,3317,44083908.96
19248,84567,3317,44098852.54
19249,84568,3317,44113796.12
19250,84569,3317,44128739.71
19251,84570,3317,44143683.29
19252,84571,3317,44158626.88
19253,84572,3317,44173570.46
19254,84573,3317,44188514.05
19255,84574,3317,44203457.63
19256,84575,3317,44218401.22
19257,84576,3317,44233344.8
19258,84577,3317,44248288.38
19259,84578,3317,44263231.97
19260,84579,3317,44278175.55
19261,84580,3317,44293119.14
19262,84581,3317,44308062.72
19263,84582,3317,44323006.31
19264,84583,3317,44337949.89
19265,84584,3317,44352893.48
19266,84585,3317,44367837.06
19267,84586,3317,44382780.64
19268,84587,3317,44397724.23
19269,84588,3317,44412667.81
19270,84589,3317,44427611.4
19271,84590,3317,44442554.98
19272,84591,3317,44457498.57
19273,84592,3317,44472442.15
19274,84593,3317,44487385.74
19275,84594,3317,44502329.32
19276,84595,3317,44517272.9
19277,84596,3317,44532216.49
19278,84597,3317,44547160.07
19279,84598,3317,44562103.66
19280,84599,3317,44577047.24
19281,84600,3317,44591990.83
19282,84601,3317,44606934.41
19283,84602,3317,44621878
19284,84603,3317,44636821.58
19285,84604,3317,44651765.16
19286,84605,3317,44666708.75
19287,84606,3317,44681652.33
19288,84607,3317,44696595.92
19289,84608,3317,44711539.5
19290,84609,3317,44726483.09
19291,84610,3317,44741426.67
19292,84611,3317,44756370.26
19293,84612,3317,44771313.84
19294,84613,3317,44786257.42
19295,84614,3317,44801201.01
19296,84615,3317,44816144.59
19297,84616,3317,44831088.18
19298,84617,3317,44846031.76
19299,84618,3317,44860975.35
19300,84619,3317,44875918.93
19301,84620,3317,44890862.52
19302,84621,3317,44905806.1
19303,84622,3317,44920749.68
19304,84623,3317,44935693.27
19305,84624,3317,44950636.85
19306,84625,3317,44965580.44
19307,84626,3317,44980524.02
19308,84627,3317,44995467.61
19309,84628,3317,45010411.19
19310,84629,3317,45025354.78
19311,84630,3317,45040298.36
19312,84631,3317,45055241.94
19313,84632,3317,45070185.53
19314,84633,3317,45085129.11
19315,84634,3317,45100072.7
19316,84635,3317,45115016.28
19317,84636,3317,45129959.87
19318,84637,3317,45144903.45
19319,84638,3317,45159847.04
19320,84639,3317,45174790.62
19321,84640,3317,45189734.2
19322,84641,3317,45204677.79
19323,84642,3317,45219621.37
19324,84643,3317,45234564.96
19325,84644,3317,45249508.54
19326,84645,3317,45264452.13
19327,84646,3317,45279395.71
19328,84647,3317,45294339.3
19329,84648,3317,45309282.88
19330,84649,3317,45324226.46
19331,84650,3317,45339170.05
19332,84651,3317,45354113.63
19333,84652,3317,45369057.22
19334,84653,3317,45384000.8
19335,84654,3317,45398944.39
19336,84655,3317,45413887.97
19337,84656,3317,45428831.56
19338,84657,3317,45443775.14
19339,84658,3317,45458718.72
19340,84659,3317,45473662.31
19341,84660,3317,45488605.89
19342,84661,3317,45503549.48
19343,84662,3317,45518493.06
19344,84663,3317,45533436.65
19345,84664,3317,45548380.23
19346,84665,3317,45563323.82
19347,84666,3317,45578267.4
19348,84667,3317,45593210.98
19349,84668,3317,45608154.57
19350,84669,3317,45623098.15
19351,84670,3317,45638041.74
19352,84671,3317,45652985.32
19353,84672,3317,45667928.91
19354,84673,3317,45682872.49
19355,84674,3317,45697816.08
19356,84675,3317,45712759.66
19357,84676,3317,45727703.25
19358,84677,3317,45742646.83
19359,84678,3317,45757590.41
19360,84679,3317,45772534
19361,84680,3317,45787477.58
19362,84681,3317,45802421.17
19363,84682,3317,45817364.75
19364,84683,3317,45832308.34
19365,84684,3317,45847251.92
19366,84685,3317,45862195.51
19367,84686,3317,45877139.09
19368,84687,3317,45892082.67
19369,84688,3317,45907026.26
19370,84689,3317,45921969.84
19371,84690,3317,45936913.43
19372,84691,3317,45951857.01
19373,84692,3317,45966800.6
19374,84693,3317,45981744.18
19375,84694,3317,45996687.77
19376,84695,3317,46011631.35
19377,84696,3317,46026574.93
19378,84697,3317,46041518.52
19379,84698,3317,46056462.1
19380,84699,3317,46071405.69
19381,84700,3317,46086349.27
19382,84701,3317,46101292.86
19383,84702,3317,46116236.44
19384,84703,3317,46131180.03
19385,84704,3317,46146123.61
19386,84705,3317,46161067.19
19387,84706,3317,46176010.78
19388,84707,3317,46190954.36
19389,84708,3317,46205897.95
19390,84709,3317,46220841.53
19391,84710,3317,46235785.12
19392,84711,3317,46250728.7
19393,84712,3317,46265672.29
19394,84713,3317,46280615.87
19395,84714,3317,46295559.45
19396,84715,3317,46310503.04
19397,84716,3317,46325446.62
19398,84717,3317,46340390.21
19399,84718,3317,46355333.79
19400,84719,3317,46370277.38
19401,84720,3317,46385220.96
19402,84721,3317,46400164.55
19403,84722,3317,46415108.13
19404,84723,3317,46430051.71
19405,84724,3317,46444995.3
19406,84725,3317,46459938.88
19407,84726,3317,46474882.47
19408,84727,3317,46489826.05
19409,84728,3317,46504769.64
19410,84729,3317,46519713.22
19411,84730,3317,46534656.81
19412,84731,3317,46549600.39
19413,84732,3317,46564543.97
19414,84733,3317,46579487.56
19415,84734,3317,46594431.14
19416,84735,3317,46609374.73
19417,84736,3317,46624318.31
19418,84737,3317,46639261.9
19419,84738,3317,46654205.48
19420,84739,3317,46669149.07
19421,84740,3317,46684092.65
19422,84741,3317,46699036.23
19423,84742,3317,46713979.82
19424,84743,3317,46728923.4
19425,84744,3317,46743866.99
19426,84745,3317,46758810.57
19427,84746,3317,46773754.16
19428,84747,3317,46788697.74
19429,84748,3317,46803641.33
19430,84749,3317,46818584.91
19431,84750,3317,46833528.49
19432,84751,3317,46848472.08
19433,84752,3317,46863415.66
19434,84753,3317,46878359.25
19435,84754,3317,46893302.83
19436,84755,3317,46908246.42
19437,84756,3317,46923190
19438,84757,3317,46938133.59
19439,84758,3317,46953077.17
19440,84759,3317,46968020.75
19441,84760,3317,46982964.34
19442,84761,3317,46997907.92
19443,84762,3317,47012851.51
19444,84763,3317,47027795.09
19445,84764,3317,47042738.68
19446,84765,3317,47057682.26
19447,84766,3317,47072625.85
19448,84767,3317,47087569.43
19449,84768,3317,47102513.01
19450,84769,3317,47117456.6
19451,84770,3317,47132400.18
19452,84771,3317,47147343.77
19453,84772,3317,47162287.35
19454,84773,3317,47177230.94
19455,84774,3317,47192174.52
19456,84775,3317,47207118.11
19457,84776,3317,47222061.69
19458,84777,3317,47237005.27
19459,84778,3317,47251948.86
19460,84779,3317,47266892.44
19461,84780,3317,47281836.03
19462,84781,3317,47296779.61
19463,84782,3317,47311723.2
19464,84783,3317,47326666.78
19465,84784,3317,47341610.37
19466,84785,3317,47356553.95
19467,84786,3317,47371497.53
19468,84787,3317,47386441.12
19469,84788,3317,47401384.7
19470,84789,3317,47416328.29
19471,84790,3317,47431271.87
19472,84791,3317,47446215.46
19473,84792,3317,47461159.04
19474,84793,3317,47476102.63
19475,84794,3317,47491046.21
19476,84795,3317,47505989.79
19477,84796,3317,47520933.38
19478,84797,3317,47535876.96
19479,84798,3317,47550820.55
19480,84799,3317,47565764.13
19481,84800,3317,47580707.72
19482,84801,3317,47595651.3
19483,84802,3317,47610594.89
19484,84803,3317,47625538.47
19485,84804,3317,47640482.05
19486,84805,3317,47655425.64
19487,84806,3317,47670369.22
19488,84807,3317,47685312.81
19489,84808,3317,47700256.39
19490,84809,3317,47715199.98
19491,84810,3317,47730143.56
19492,84811,3317,47745087.15
19493,84812,3317,47760030.73
19494,84813,3317,47774974.31
19495,84814,3317,47789917.9
19496,84815,3317,47804861.48
19497,84816,3317,47819805.07
19498,84817,3317,47834748.65
19499,84818,3317,47849692.24
19500,84819,3317,47864635.82
19501,84820,3317,47879579.41
19502,84821,3317,47894522.99
19503,84822,3317,47909466.57
19504,84823,3317,47924410.16
19505,84824,3317,47939353.74
19506,84825,3317,47954297.33
19507,84826,3317,47969240.91
19508,84827,3317,47984184.5
19509,84828,3317,47999128.08
19510,84829,3317,48014071.67
19511,84830,3317,48029015.25
19512,84831,3317,48043958.83
19513,84832,3317,48058902.42
19514,84833,3317,48073846
19515,84834,3317,48088789.59
19516,84835,3317,48103733.17
19517,84836,3317,48118676.76
19518,84837,3317,48133620.34
19519,84838,3317,48148563.93
19520,84839,3317,48163507.51
19521,84840,3317,48178451.1
19522,84841,3317,48193394.68
19523,84842,3317,48208338.26
19524,84843,3317,48223281.85
19525,84844,3317,48238225.43
19526,84845,3317,48253169.02
19527,84846,3317,48268112.6
19528,84847,3317,48283056.19
19529,84848,3317,48297999.77
19530,84849,3317,48312943.36
19531,84850,3317,48327886.94
19532,84851,3317,48342830.52
19533,84852,3317,48357774.11
19534,84853,3317,48372717.69
19535,84854,3317,48387661.28
19536,84855,3317,48402604.86
19537,84856,3317,48417548.45
19538,84857,3317,48432492.03
19539,84858,3317,48447435.62
19540,84859,3317,48462379.2
19541,84860,3317,48477322.78
19542,84861,3317,48492266.37
19543,84862,3317,48507209.95
19544,84863,3317,48522153.54
19545,84864,3317,48537097.12
19546,84865,3317,48552040.71
19547,84866,3317,48566984.29
19548,84867,3317,48581927.88
19549,84868,3317,48596871.46
19550,84869,3317,48611815.04
19551,84870,3317,48626758.63
19552,84871,3317,48641702.21
19553,84872,3317,48656645.8
19554,84873,3317,48671589.38
19555,84874,3317,48686532.97
19556,84875,3317,48701476.55
19557,84876,3317,48716420.14
19558,84877,3317,48731363.72
19559,84878,3317,48746307.3
19560,84879,3317,48761250.89
19561,84880,3317,48776194.47
19562,84881,3317,48791138.06
19563,84882,3317,48806081.64
19564,84883,3317,48821025.23
19565,84884,3317,48835968.81
19566,84885,3317,48850912.4
19567,84886,3317,48865855.98
19568,84887,3317,48880799.56
19569,84888,3317,48895743.15
19570,84889,3317,48910686.73
19571,84890,3317,48925630.32
19572,84891,3317,48940573.9
19573,84892,3317,48955517.49
19574,84893,3317,48970461.07
19575,84894,3317,48985404.66
19576,84895,3317,49000348.24
19577,84896,3317,49015291.82
19578,84897,3317,49030235.41
19579,84898,3317,49045178.99
19580,84899,3317,49060122.58
19581,84900,3317,49075066.16
19582,84901,3317,49090009.75
19583,84902,3317,49104953.33
19584,84903,3317,49119896.92
19585,84904,3317,49134840.5
19586,84905,3317,49149784.08
19587,84906,3317,49164727.67
19588,84907,3317,49179671.25
19589,84908,3317,49194614.84
19590,84909,3317,49209558.42
19591,84910,3317,49224502.01
19592,84911,3317,49239445.59
19593,84912,3317,49254389.18
19594,84913,3317,49269332.76
19595,84914,3317,49284276.34
19596,84915,3317,49299219.93
19597,84916,3317,49314163.51
19598,84917,3317,49329107.1
19599,84918,3317,49344050.68
19600,84919,3317,49358994.27
19601,84920,3317,49373937.85
19602,84921,3317,49388881.44
19603,84922,3317,49403825.02
19604,84923,3317,49418768.6
19605,84924,3317,49433712.19
19606,84925,3317,49448655.77
19607,84926,3317,49463599.36
19608,84927,3317,49478542.94
19609,84928,3317,49493486.53
19610,84929,3317,49508430.11
19611,84930,3317,49523373.7
19612,84931,3317,49538317.28
19613,84932,3317,49553260.86
19614,84933,3317,49568204.45
19615,84934,3317,49583148.03
19616,84935,3317,49598091.62
19617,84936,3317,49613035.2
19618,84937,3317,49627978.79
19619,84938,3317,49642922.37
19620,84939,3317,49657865.96
19621,84940,3317,49672809.54
19622,84941,3317,49687753.12
19623,84942,3317,49702696.71
19624,84943,3317,49717640.29
19625,84944,3317,49732583.88
19626,84945,3317,49747527.46
19627,84946,3317,49762471.05
19628,84947,3317,49777414.63
19629,84948,3317,49792358.22
19630,84949,3317,49807301.8
19631,84950,3317,49822245.38
19632,84951,3317,49837188.97
19633,84952,3317,49852132.55
19634,84953,3317,49867076.14
19635,84954,3317,49882019.72
19636,84955,3317,49896963.31
19637,84956,3317,49911906.89
19638,84957,3317,49926850.48
19639,84958,3317,49941794.06
19640,84959,3317,49956737.64
19641,84960,3317,49971681.23
19642,84961,3317,49986624.81
19643,84962,3317,50001568.4
19644,84963,3317,50016511.98
19645,84964,3317,50031455.57
19646,84965,3317,50046399.15
19647,84966,3317,50061342.74
19648,84967,3317,50076286.32
19649,84968,3317,50091229.9
19650,84969,3317,50106173.49
19651,84970,3317,50121117.07
19652,84971,3317,50136060.66
19653,84972,3317,50151004.24
19654,84973,3317,50165947.83
19655,84974,3317,50180891.41
19656,84975,3317,50195835
19657,84976,3317,50210778.58
19658,84977,3317,50225722.16
19659,84978,3317,50240665.75
19660,84979,3317,50255609.33
19661,84980,3317,50270552.92
19662,84981,3317,50285496.5
19663,84982,3317,50300440.09
19664,84983,3317,50315383.67
19665,84984,3317,50330327.26
19666,84985,3317,50345270.84
19667,84986,3317,50360214.42
19668,84987,3317,50375158.01
19669,84988,3317,50390101.59
19670,84989,3317,50405045.18
19671,84990,3317,50419988.76
19672,84991,3317,50434932.35
19673,84992,3317,50449875.93
19674,84993,3317,50464819.52
19675,84994,3317,50479763.1
19676,84995,3317,50494706.69
19677,84996,3317,50509650.27
19678,84997,3317,50524593.85
19679,84998,3317,50539537.44
19680,84999,3317,50554481.02
19681,85000,3317,50569424.61
19682,85001,3317,50584368.19
19683,85002,3317,50599311.78
19684,85003,3317,50614255.36
19685,85004,3317,50629198.95
19686,85005,3317,50644142.53
19687,85006,3317,50659086.11
19688,85007,3317,50674029.7
19689,85008,3317,50688973.28
19690,85009,3317,50703916.87
19691,85010,3317,50718860.45
19692,85011,3317,50733804.04
19693,85012,3317,50748747.62
19694,85013,3317,50763691.21
19695,85014,3317,50778634.79
19696,85015,3317,50793578.37
19697,85016,3317,50808521.96
19698,85017,3317,50823465.54
19699,85018,3317,50838409.13
19700,85019,3317,50853352.71
19701,85020,3317,50868296.3
19702,85021,3317,50883239.88
19703,85022,3317,50898183.47
19704,85023,3317,50913127.05
19705,85024,3317,50928070.63
19706,85025,3317,50943014.22
19707,85026,3317,50957957.8
19708,85027,3317,50972901.39
19709,85028,3317,50987844.97
19710,85029,3317,51002788.56
19711,85030,3317,51017732.14
19712,85031,3317,51032675.73
19713,85032,3317,51047619.31
19714,85033,3317,51062562.89
19715,85034,3317,51077506.48
19716,85035,3317,51092450.06
19717,85036,3317,51107393.65
19718,85037,3317,51122337.23
19719,85038,3317,51137280.82
19720,85039,3317,51152224.4
19721,85040,3317,51167167.99
19722,85041,3317,51182111.57
19723,85042,3317,51197055.15
19724,85043,3317,51211998.74
19725,85044,3317,51226942.32
19726,85045,3317,51241885.91
19727,85046,3317,51256829.49
19728,85047,3317,51271773.08
19729,85048,3317,51286716.66
19730,85049,3317,51301660.25
19731,85050,3317,51316603.83
19732,85051,3317,51331547.41
19733,85052,3317,51346491
19734,85053,3317,51361434.58
19735,85054,3317,51376378.17
19736,85055,3317,51391321.75
19737,85056,3317,51406265.34
19738,85057,3317,51421208.92
19739,85058,3317,51436152.51
19740,85059,3317,51451096.09
19741,85060,3317,51466039.67
19742,85061,3317,51480983.26
19743,85062,3317,51495926.84
19744,85063,3317,51510870.43
19745,85064,3317,51525814.01
19746,85065,3317,51540757.6
19747,85066,3317,51555701.18
19748,85067,3317,51570644.77
19749,85068,3317,51585588.35
19750,85069,3317,51600531.93
19751,85070,3317,51615475.52
19752,85071,3317,51630419.1
19753,85072,3317,51645362.69
19754,85073,3317,51660306.27
19755,85074,3317,51675249.86
19756,85075,3317,51690193.44
19757,85076,3317,51705137.03
19758,85077,3317,51720080.61
19759,85078,3317,51735024.19
19760,85079,3317,51749967.78
19761,85080,3317,51764911.36
19762,85081,3317,51779854.95
19763,85082,3317,51794798.53
19764,85083,3317,51809742.12
19765,85084,3317,51824685.7
19766,85085,3317,51839629.29
